molecule_chembl_id,canonical_smiles,standard_value
CHEMBL509966,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CN3CCCC3)cc1)C2,240.0
CHEMBL456997,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(C(=O)CN3CCCCC3)cc1)C2,364.0
CHEMBL515196,CCN(CC)CCCCc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,481.0
CHEMBL456364,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CCCCN3CCCC3)cc1)C2,415.0
CHEMBL456144,CCN(CC)CCCc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,277.0
CHEMBL456989,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CCCN3CCCC3)cc1)C2,209.0
CHEMBL456988,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CCCN3CCCCC3)cc1)C2,640.0
CHEMBL513770,CCN(C)CCc1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,710.0
CHEMBL456786,CCN(CC)CCc1cccc(OC2Cc3cc(OC)c(OC)cc3C2=O)c1,2090.0
CHEMBL457403,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CCN3CCCC3)c1)C2,1770.0
CHEMBL457193,COc1cc2c(cc1OC)C(=O)C(Oc1cccc(CCN3CCCCC3)c1)C2,1550.0
CHEMBL457841,CCN(C)CCc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,51.6
CHEMBL457622,CCN(CC)CCc1ccc(OC2Cc3cc(OC)c(OC)cc3C2=O)cc1,42.1
CHEMBL514111,COc1cc2c(cc1OC)C(=O)C(Oc1ccc(CCN3CCCC3)cc1)C2,37.3
CHEMBL472969,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCCC3)c1)O2,240.0
CHEMBL515394,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCCC3)cc1)C2,120.0
CHEMBL472776,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCCC3)c1)C2,660.0
CHEMBL515241,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)O2,620.0
CHEMBL515263,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCC3)c1)O2,7020.0
CHEMBL473962,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN3CCCC3)cc1)C2,150.0
CHEMBL473767,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN3CCCC3)c1)C2,2580.0
CHEMBL473766,CCN(CC)Cc1ccc(CC2Oc3cc(OC)c(OC)cc3C2=O)cc1,440.0
CHEMBL473606,CCN(CC)Cc1cccc(CC2Oc3cc(OC)c(OC)cc3C2=O)c1,1070.0
CHEMBL472814,CCN(CC)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1,290.0
CHEMBL472813,CCN(CC)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1,1480.0
CHEMBL472812,CCN(C)Cc1cccc(CC2Oc3cc(OC)c(OC)cc3C2=O)c1,1540.0
CHEMBL474190,CCN(C)Cc1ccc(CC2Cc3cc(OC)c(OC)cc3C2=O)cc1,380.0
CHEMBL515891,CCN(C)Cc1cccc(CC2Cc3cc(OC)c(OC)cc3C2=O)c1,690.0
CHEMBL474578,COc1cc2c(cc1OC)C(=O)C(Cc1ccc(CN(C)C)cc1)C2,1380.0
CHEMBL474577,COc1cc2c(cc1OC)C(=O)C(Cc1cccc(CN(C)C)c1)C2,3740.0
CHEMBL475162,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCCC3)c1)O2,82.0
CHEMBL514186,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCCC3)cc1)C2,100.0
CHEMBL475161,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCCC3)c1)C2,160.0
CHEMBL462837,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)cc1)O2,160.0
CHEMBL518868,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCC3)c1)O2,290.0
CHEMBL465028,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN3CCCC3)cc1)C2,45.0
CHEMBL465027,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN3CCCC3)c1)C2,240.0
CHEMBL464425,CCN(CC)Cc1ccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)cc1,140.0
CHEMBL500309,CCN(CC)Cc1cccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)c1,1180.0
CHEMBL464427,CCN(CC)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,35.0
CHEMBL518399,CCN(CC)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,440.0
CHEMBL464220,CCN(C)Cc1cccc(/C=C2\Oc3cc(OC)c(OC)cc3C2=O)c1,700.0
CHEMBL464024,CCN(C)Cc1ccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)cc1,270.0
CHEMBL463279,CCN(C)Cc1cccc(/C=C2\Cc3cc(OC)c(OC)cc3C2=O)c1,490.0
CHEMBL462873,COc1cc2c(cc1OC)C(=O)/C(=C/c1ccc(CN(C)C)cc1)C2,420.0
CHEMBL462872,COc1cc2c(cc1OC)C(=O)/C(=C/c1cccc(CN(C)C)c1)C2,2140.0
CHEMBL497071,C#CCN1CCN(Cc2ccc(OC(=O)N(C)C)c3ncccc23)CC1,500.0
CHEMBL258928,NCCCCCCCCNc1c2c(nc3ccccc13)CCCC2,1.5
CHEMBL484705,c1ccc2c(c1)NC1CCCCC1=C2NCCCCCCCCNC1CCNC2CCCCC21,8.8
CHEMBL483090,O=c1ccc2c([nH]1)CCC[C@@H]2NCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc21,151.0
CHEMBL519154,O=c1ccc2c([nH]1)CCC[C@@H]2NCCCCCCCCCCCCN[C@H]1CCCc2[nH]c(=O)ccc21,52.0
CHEMBL486901,O=C(CNc1c2c(nc3ccccc13)CCCC2)NCCC1CCN(Cc2ccccc2)CC1,6.0
CHEMBL515813,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCOc1ccc(CN3CCCCC3)cc1)C2,24.5
CHEMBL478706,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCOc1ccc(CN3CCCCC3)cc1)C2,18.0
CHEMBL475688,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1ccc(CN3CCCCC3)cc1)C2,12.4
CHEMBL475685,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCOc1ccc(CN3CCCCC3)cc1)C2,6.52
CHEMBL453480,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CN3CCCCC3)cc1)C2,5.62
CHEMBL476438,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCOc1ccc(CN3CCCCC3)cc1)C2,34.7
CHEMBL449003,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCCOc1ccc(CN3CCCCC3)cc1)C2,88.1
CHEMBL501611,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCCCOc1ccc(CN3CCCCC3)cc1)C2,61.2
CHEMBL450505,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCCCCCCCOc1ccc(CN3CCCCC3)cc1)C2,58.1
CHEMBL514370,CCN(CC)Cc1ccc(OCCCCN2CC[C@@]34C=C[C@H](O)C[C@@H]3Oc3c(OC)ccc(c34)C2)cc1,14.6
CHEMBL475887,CCN(CC)Cc1ccc(OCCCCCCN2CC[C@@]34C=C[C@H](O)C[C@@H]3Oc3c(OC)ccc(c34)C2)cc1,8.86
CHEMBL515550,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1ccc(CN3CCOCC3)cc1)C2,99.1
CHEMBL509462,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(CN3CCOCC3)cc1)C2,113.0
CHEMBL473050,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1cccc(C(C)N3CCOCC3)c1)C2,94.1
CHEMBL446541,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1cccc(C(C)N3CCOCC3)c1)C2,154.0
CHEMBL473257,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOc1ccc(C(=O)N3CCCC3)cc1)C2,53.8
CHEMBL505956,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOc1ccc(C(=O)N3CCCC3)cc1)C2,122.0
CHEMBL473463,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCOC1CCN(Cc3ccccc3)CC1)C2,306.0
CHEMBL506700,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(CCCCCCOC1CCN(Cc3ccccc3)CC1)C2,222.0
CHEMBL452240,C=C[C@H]1[C@@H](/C(=C/O)C(=O)OC)C[C@H]2c3[nH]c4ccccc4c3CCN2[C@H]1O[C@H]1O[C@@H](CO)[C@H](O)[C@@H](O)[C@@H]1O,1860.0
CHEMBL515174,C=C(C)[C@H]1C/C=C(/C(=O)OC)C(O)C(=O)C[C@@](C)(O)Cc2cc(C(=O)OC)c(o2)C1,63000.0
CHEMBL380101,c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CN1CCCCC1,5888.44
CHEMBL447846,c1cc(-c2ccc(CNC3CCCCC3)cc2)ccc1CNC1CCCCC1,5128.61
CHEMBL214269,CC1CCN(Cc2ccc(-c3ccc(CN4CCC(C)CC4)cc3)cc2)CC1,3548.13
CHEMBL212775,CN(Cc1ccc(-c2ccc(CN(C)C3CCCCC3)cc2)cc1)C1CCCCC1,1659.59
CHEMBL511687,CN(Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1)C1CCCCC1,1380.38
CHEMBL457004,CC1CC(C)CN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)C1,2398.83
CHEMBL457862,CCCN(CCC)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,1479.11
CHEMBL458082,CC1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,1412.54
CHEMBL447953,CN(Cc1ccccc1)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,3162.28
CHEMBL211439,CC(=O)N1CCN(Cc2ccc(-c3ccc(CN4CCCCC4)cc3)cc2)CC1,11481.54
CHEMBL211486,c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CNC1CCCCC1,5754.4
CHEMBL459756,c1cc(-c2ccc(CN3CCCCC3)cc2)ccc1CCN1CCCCC1,1096.48
CHEMBL512197,CCCN(CCC)Cc1ccc(-c2ccc(CC(=O)N3CCCCC3)cc2)cc1,10471.29
CHEMBL458507,CCCN(CCC)C(=O)Cc1ccc(-c2ccc(CN3CCCCC3)cc2)cc1,11220.18
CHEMBL458722,CCCN(CCC)Cc1ccc(-c2ccc(CCN3CCCCC3)cc2)cc1,6760.83
CHEMBL450138,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1110.0
CHEMBL501509,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,1390.0
CHEMBL448678,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)C(O)C(=O)NCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1,1680.0
CHEMBL510269,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccccc1,1830.0
CHEMBL498966,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1)c1ccc(F)cc1,1350.0
CHEMBL451867,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc(N(C)S(C)(=O)=O)c1,1050.0
CHEMBL501029,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1)c1ccccc1,2530.0
CHEMBL505154,C[C@@H](NC(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1)c1ccc(F)cc1,2090.0
CHEMBL455352,CCCN(CCC)C(=O)c1cc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)cc([N+](=O)[O-])c1,1270.0
CHEMBL456748,C[C@@H](NC(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1)c1ccccc1,3060.0
CHEMBL455081,C[C@@H](NC(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1)c1ccc(F)cc1,11700.0
CHEMBL446478,CCCN(CCC)C(=O)c1cccc(C(=O)N[C@@H](Cc2ccccc2)[C@H](O)CNCCC2CCN(Cc3ccccc3)CC2)c1,2280.0
CHEMBL576005,C[C@H]1CCC[C@@H](C)N1S(C)(=O)=O,85.0
CHEMBL575619,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccccc1,362.0
CHEMBL575620,Cc1ccc(S(=O)(=O)N2[C@@H](C)CCC[C@H]2C)cc1,362.0
CHEMBL575621,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(C(C)(C)C)cc1,463.0
CHEMBL573102,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc(Cl)cc1,325.0
CHEMBL582883,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1cc(Cl)ccc1Cl,75.0
CHEMBL575813,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccccc1[N+](=O)[O-],195.0
CHEMBL574474,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1cccc([N+](=O)[O-])c1,186.0
CHEMBL574487,C[C@H]1CCC[C@@H](C)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,1200.0
CHEMBL572769,CC(C)[C@H]1CCc2c(nc3ccccc3c2N)C1,816.0
CHEMBL566788,C[C@@H]1CCc2c(nc3ccccc3c2N)C1,1384.0
CHEMBL583495,CC(C)[C@@H]1Cc2nc3ccccc3c(N)c2C1,2446.0
CHEMBL578561,C[C@H]1Cc2nc3ccccc3c(N)c2C1,61.0
CHEMBL576653,C[C@H]1CC(=O)C(C)(C)c2nc3ccccc3c(N)c2C1,288.0
CHEMBL574794,C[C@H]1CC[C@H](C(C)(C)C)c2nc3ccccc3c(N)c21,1352.0
CHEMBL568063,CC(C)[C@H]1CC[C@H](C(C)C)c2c1nc1ccccc1c2N,7217.0
CHEMBL568283,CC1(C)[C@H]2Cc3c(nc4ccccc4c3N)[C@@H]1C2,1931.0
CHEMBL566330,C[C@@H]1c2c(nc3ccccc3c2N)[C@H]2C[C@@H]1C2(C)C,2616.0
CHEMBL4296713,COc1cc2occ(-c3ccc(CN4CCCC4)cc3)c(=O)c2cc1OC,4.0
CHEMBL4296703,COc1cc2oc(-c3ccc(CN4CCCCC4)cc3)cc(=O)c2cc1OC,34.0
CHEMBL4296696,COc1cc(O)c(C(=O)/C=C/c2ccc(CN3CCCC3)cc2)cc1OC,37.0
CHEMBL4296697,COc1cc(O)c(C(=O)/C=C/c2cccc(CN3CCCC3)c2)cc1OC,47.0
CHEMBL3318017,COc1cc2oc(-c3ccc(CN4CCCC4)cc3)cc(=O)c2cc1OC,55.0
CHEMBL4296715,COc1cc2occ(-c3ccc(CN4CCCCC4)cc3)c(=O)c2cc1OC,68.0
CHEMBL4296714,COc1cc2occ(-c3cccc(CN4CCCC4)c3)c(=O)c2cc1OC,70.0
CHEMBL4296694,CCN(CC)Cc1ccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)cc1,103.0
CHEMBL4296698,COc1cc(O)c(C(=O)/C=C/c2ccc(CN3CCCCC3)cc2)cc1OC,122.0
CHEMBL4296693,CCN(C)Cc1ccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)cc1,126.0
CHEMBL4296710,CCN(C)Cc1ccc(-c2coc3cc(OC)c(OC)cc3c2=O)cc1,171.0
CHEMBL4296709,COc1cc2c(cc1OC)C(=O)CC(c1ccc(CN3CCCCC3)cc1)O2,248.0
CHEMBL4296699,CCN(C)Cc1ccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)cc1,336.0
CHEMBL4296712,CCN(CC)Cc1cccc(-c2coc3cc(OC)c(OC)cc3c2=O)c1,560.0
CHEMBL4296711,CCN(CC)Cc1ccc(-c2coc3cc(OC)c(OC)cc3c2=O)cc1,599.0
CHEMBL4296700,CCN(CC)Cc1ccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)cc1,639.0
CHEMBL4296702,COc1cc2oc(-c3cccc(CN4CCCC4)c3)cc(=O)c2cc1OC,704.0
CHEMBL4296707,COc1cc2c(cc1OC)C(=O)CC(c1ccc(CN3CCCC3)cc1)O2,1240.0
CHEMBL4296695,CCN(CC)Cc1cccc(/C=C/C(=O)c2cc(OC)c(OC)cc2O)c1,1610.0
CHEMBL4296704,CCN(C)Cc1ccc(C2CC(=O)c3cc(OC)c(OC)cc3O2)cc1,4670.0
CHEMBL4296705,CCN(CC)Cc1ccc(C2CC(=O)c3cc(OC)c(OC)cc3O2)cc1,4970.0
CHEMBL4296708,COc1cc2c(cc1OC)C(=O)CC(c1cccc(CN3CCCC3)c1)O2,5360.0
CHEMBL4296701,CCN(CC)Cc1cccc(-c2cc(=O)c3cc(OC)c(OC)cc3o2)c1,5990.0
CHEMBL4296706,CCN(CC)Cc1cccc(C2CC(=O)c3cc(OC)c(OC)cc3O2)c1,172000.0
CHEMBL74926,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)[C@@H]12,11.9
CHEMBL1080937,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Cl)cc4)ccc3N(C)[C@@H]12,914.3
CHEMBL1076615,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccc(Br)cc4)ccc3N(C)[C@@H]12,168.1
CHEMBL74950,COc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1,29.9
CHEMBL1081300,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc(Cl)c4)ccc3N(C)[C@@H]12,38.7
CHEMBL1081464,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc(C#N)c4)ccc3N(C)[C@@H]12,441.8
CHEMBL1081473,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4Cl)ccc3N(C)[C@@H]12,264.3
CHEMBL1080317,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4Br)ccc3N(C)[C@@H]12,66.5
CHEMBL1080318,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc(Cl)c4Cl)ccc3N(C)[C@@H]12,66.2
CHEMBL1080319,Cc1c(Cl)cccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,6.4
CHEMBL1082185,Cc1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCN(C)[C@@H]2N3C)cc1Cl,7.3
CHEMBL1082186,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cc(Cl)cc(Cl)c4)ccc3N(C)[C@@H]12,113.0
CHEMBL1080515,CC(C)c1cccc(C(C)C)c1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,735.0
CHEMBL1080691,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4cccc5ccccc45)ccc3N(C)[C@@H]12,4.2
CHEMBL1080692,CN1CC[C@@]2(C)c3cc(OC(=O)NC4CCCCC4)ccc3N(C)[C@@H]12,8.5
CHEMBL1929400,Nc1nc2ccccc2nc1NC(=O)c1ccc(CN2CCCCC2)cc1,483.0
CHEMBL1929401,Cl.Nc1nc2ccccc2nc1NC(=O)c1ccc(CN2CCCCC2)cc1,313.0
CHEMBL1929403,Nc1nc2ccccc2nc1NCc1ccc(CN2CCCCC2)cc1,476.0
CHEMBL1929404,Nc1nc2ccccc2nc1NCC(=O)Nc1ccc(CN2CCCCC2)cc1,1155.0
CHEMBL1929405,Nc1nc2ccccc2nc1NCC(=O)Nc1ccc(CN2CCCC2)cc1,1173.0
CHEMBL1929406,Nc1nc2ccccc2nc1NCCOc1ccc(CN2CCCCC2)cc1,1599.0
CHEMBL1929407,CCN(CC)Cc1ccc(OCCNc2nc3ccccc3nc2N)cc1,3866.0
CHEMBL1929409,Nc1nc2ccccc2nc1NCCCOc1ccc(CN2CCCCC2)cc1,1929.0
CHEMBL1929410,Nc1nc2ccccc2nc1C(=O)Nc1ccc(CN2CCCCC2)cc1,892.0
CHEMBL1929411,Nc1nc2ccccc2nc1C(=O)Nc1ccc(CN2CCCC2)cc1,1498.0
CHEMBL1929413,Nc1nc2ccccc2nc1/N=C/c1ccc(CN2CCCCC2)cc1,748.0
CHEMBL1929416,Nc1nc2ccccc2nc1NCC(=O)NC1CCN(Cc2ccccc2)CC1,1329.0
CHEMBL1940735,COc1cc2oc(=O)c(C)c(C)c2cc1OCCCN1CCN(c2ccccc2OC)CC1.Cl,360.0
CHEMBL2058978,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccc(Br)cc3)cc12,10000.0
CHEMBL2058979,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccc(F)cc3)cc12,4360.0
CHEMBL2058980,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3F)cc12,3550.0
CHEMBL2058982,C=CC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,749.0
CHEMBL2058981,CCCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,3660.0
CHEMBL2058983,CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,397.0
CHEMBL2058984,CCC(C)(C)C12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,18400.0
CHEMBL2058985,C=CCC12CC(=O)N(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,4730.0
CHEMBL2058986,C=CC[C@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,1260.0
CHEMBL2058987,C=C[C@@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,644.0
CHEMBL2059199,CC[C@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,373.0
CHEMBL2059200,CCC(C)(C)[C@@]12CCN(C)[C@@H]1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,9500.0
CHEMBL54727,CN1CC[C@@]2(C)c3cc(OC(=O)Nc4ccccc4)ccc3N(C)C12,28.3
CHEMBL2058977,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccc(C(C)C)cc3)cc12,10000.0
CHEMBL2058976,C=CCC12CCN(C)C1N(C)c1ccc(OC(=O)Nc3ccccc3)cc12,3770.0
CHEMBL2069797,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccc([N+](=O)[O-])cc2)cc1,24.1
CHEMBL2069796,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2[N+](=O)[O-])cc1,25.2
CHEMBL2069795,COc1ccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccc(C)cc2)cc1,18.0
CHEMBL2069794,COc1cccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccc(C)cc2)c1,19.9
CHEMBL2069793,COc1ccccc1[C@H]1[C@@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@@H]2ON1c1ccc(C)cc1,20.2
CHEMBL2069792,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccc(Cl)cc2)cc1,20.4
CHEMBL2069791,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2cccc(Cl)c2)cc1,23.8
CHEMBL2069790,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2Cl)cc1,22.1
CHEMBL2069789,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccc(O)cc2)cc1,22.5
CHEMBL2069788,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2O)cc1,24.1
CHEMBL2069787,Cc1ccc(N2O[C@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@H]3[C@@H]2c2ccccc2)cc1,22.4
CHEMBL2069786,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccc([N+](=O)[O-])cc3)C2=O)cc1,26.4
CHEMBL2069785,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3[N+](=O)[O-])C2=O)cc1,26.9
CHEMBL2069784,COc1ccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccccc2)cc1,19.1
CHEMBL2069783,COc1cccc([C@H]2[C@@H]3C(=O)N(c4ccc(C(=O)O)cc4)C(=O)[C@@H]3ON2c2ccccc2)c1,20.5
CHEMBL2069782,COc1ccccc1[C@H]1[C@@H]2C(=O)N(c3ccc(C(=O)O)cc3)C(=O)[C@@H]2ON1c1ccccc1,20.6
CHEMBL2069781,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccc(Cl)cc3)C2=O)cc1,20.9
CHEMBL2069780,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3cccc(Cl)c3)C2=O)cc1,21.8
CHEMBL2069779,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3Cl)C2=O)cc1,22.4
CHEMBL2069778,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccc(O)cc3)C2=O)cc1,22.7
CHEMBL2069777,O=C(O)c1ccc(N2C(=O)[C@@H]3[C@@H](ON(c4ccccc4)[C@H]3c3ccccc3O)C2=O)cc1,24.8
